u,hayward_x_star,bardeen_x_star,hayward_x_plus,bardeen_x_plus,hayward_gap,bardeen_gap,hayward_shape_fn,bardeen_shape_fn,hayward_Ccrit_over_CR,bardeen_Ccrit_over_CR,bardeen_over_hayward_shape_fn,bardeen_over_hayward_Ccrit_over_CR,delta_x_star,delta_x_plus,delta_gap
0.0831453634085213,1.4999718732266973,1.4974865480954076,1.996461203973906,1.9943735150615778,0.49648933074720863,0.49688696696617013,1.2881830049145397,1.2860964072075551,0.9916437395372142,0.9900374758734567,0.9983802008728387,0.9983802008728385,-0.0024853251312897395,-0.002087688912328245,0.0003976362189614946
0.0849624060150376,1.4999692923222412,1.497394557569803,1.9963009574022137,1.994167969761641,0.4963316650799726,0.4967734121918379,1.2876934066918968,1.2856243174749853,0.9912668466496972,0.9896740610278822,0.9983931817883366,0.9983931817883365,-0.0025747347524380793,-0.002132987640572681,0.00044174711186528715
0.08677944862155387,1.499966711417785,1.4973025670441988,1.9961407108305216,1.9939624244617045,0.4961739994127366,0.4966598574175057,1.2872038084692536,1.2851522277424157,0.9908899537621803,0.9893106461823079,0.998406172578624,0.9984061725786239,-0.002664144373586197,-0.0021782863688171172,0.0004858580047690797
0.08859649122807017,1.4999641305133287,1.4972105765185943,1.9959804642588292,1.9937568791617677,0.4960163337455006,0.4965463026431734,1.2867142102466107,1.2846801380098458,0.9905130608746634,0.9889472313367335,0.9984191732549724,0.9984191732549723,-0.0027535539947343146,-0.0022235850970615534,0.0005299688976728167
0.09041353383458647,1.4999615496088725,1.4971185859929899,1.995820217687137,1.9935513338618311,0.4958586680782645,0.4964327478688412,1.2862246120239678,1.2842080482772762,0.9901361679871464,0.9885838164911591,0.9984321838286717,0.9984321838286717,-0.0028429636158826543,-0.0022688838253057675,0.0005740797905766648
0.09223057644110275,1.4999589687044161,1.4970265954673854,1.9956599711154448,1.9933457885618944,0.4957010024110285,0.4963191930945089,1.2857350138013248,1.2837359585447063,0.9897592750996295,0.9882204016455847,0.9984452043110281,0.9984452043110281,-0.002932373237030772,-0.0023141825535504257,0.0006181906834804018
0.09404761904761905,1.49995638779996,1.496934604941781,1.9954997245437525,1.9931402432619576,0.4955433367437925,0.49620563832017667,1.2852454155786819,1.2832638688121367,0.9893823822121126,0.9878569868000103,0.9984582347133656,0.9984582347133656,-0.0030217828581788897,-0.002359481281794862,0.0006623015763841944
0.09586466165413535,1.4999538068955038,1.4968426144161766,1.9953394779720601,1.992934697962021,0.49538567107655646,0.4960920835458444,1.2847558173560387,1.2827917790795669,0.9890054893245956,0.9874935719544359,0.998471275047025,0.998471275047025,-0.0031111924793272294,-0.002404780010039076,0.0007064124692879314
0.09768170426065162,1.4999512259910475,1.4967506238905721,1.995179231400368,1.9927291526620843,0.49522800540932044,0.49597852877151216,1.2842662191333958,1.2823196893469972,0.9886285964370787,0.9871301571088615,0.9984843253233648,0.9984843253233647,-0.003200602100475347,-0.002450078738283734,0.000750523362191724
0.09949874686716792,1.4999486450865913,1.4966586333649676,1.9950189848286757,1.9925236073621475,0.4950703397420844,0.4958649739971799,1.2837766209107528,1.2818475996144274,0.9882517035495618,0.9867667422632871,0.9984973855537602,0.9984973855537601,-0.003290011721623687,-0.0024953774665281703,0.000794634255095461
0.10131578947368419,1.4999440253058287,1.4965200220077681,1.9948248229444807,1.9922166084282267,0.49488079763865195,0.49569658642045855,1.283185676763467,1.2811475510140202,0.9877967945328799,0.9862278445994325,0.9984116673164655,0.9984116673164652,-0.003424003298060585,-0.002608214516254037,0.0008157887818066034
0.10313283208020049,1.4999386288102827,1.4963636503337703,1.994617740941237,1.9918709604908833,0.4946791121309542,0.49550731015711286,1.282556124644889,1.280360660940151,0.98731216508604,0.9856220963381378,0.9982882123732824,0.9982882123732822,-0.003574978476512447,-0.002746780450353592,0.000828198026158633
0.1049498746867168,1.4999332323147367,1.4962072786597727,1.9944106589379933,1.9915253125535397,0.49447742662325644,0.4953180338937671,1.281926572526311,1.2795737708662818,0.9868275356392,0.9850163480768431,0.9981646361730435,0.9981646361730434,-0.003725953654964087,-0.002885346384453591,0.0008406072705106626
0.10676691729323307,1.499927835819191,1.4960509069857748,1.9942035769347497,1.9911796646161963,0.4942757411155587,0.49512875763042136,1.281297020407733,1.2787868807924128,0.9863429061923601,0.9844105998155485,0.9980409385370135,0.9980409385370135,-0.003876928833416171,-0.003023912318553368,0.0008530165148626367
0.10858395989974937,1.499922439323645,1.4958945353117772,1.9939964949315059,1.9908340166788527,0.49407405560786094,0.4949394813670756,1.2806674682891548,1.2779999907185435,0.9858582767455201,0.9838048515542538,0.9979171192861057,0.9979171192861057,-0.004027904011867811,-0.0031624782526531448,0.0008654257592146664
0.11040100250626567,1.499917042828099,1.4957381636377796,1.9937894129282623,1.9904883687415094,0.4938723701001632,0.49475020510372986,1.2800379161705766,1.2772131006446743,0.9853736472986802,0.9831991032929591,0.9977931782408812,0.9977931782408811,-0.004178879190319451,-0.0033010441867529217,0.0008778350035666405
